conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1912549073699172761,Wed Apr 16 16:50:07 +0000 2025,59866, COBA SPILL JOKES COWO TERLUCU YANG PERNAH KALIAN DENGER https://t.co/5ebcmZqTMU,1912549073699172761,https://pbs.twimg.com/media/Goq9PyxW8AAwooa.jpg,,in,,1406,1216,4972,https://x.com/convomf/status/1912549073699172761,1314975287294083073,convomf
1912450939685847211,Wed Apr 16 10:20:10 +0000 2025,35314, NI FITUR BISA DIILANGIN AJA GAK SIH ANJIMMMMMM https://t.co/islg1Go43m,1912450939685847211,https://pbs.twimg.com/media/Gopj_m6X0AA1np9.jpg,,in,,1803,2339,4873,https://x.com/convomf/status/1912450939685847211,1314975287294083073,convomf
1912131331296833970,Tue Apr 15 13:10:09 +0000 2025,58528, spill isi dm km sama artis favorit-mu yang ternyata cringe kalo dipikir-pikir i'll go first: https://t.co/1hQXalTmPR,1912131331296833970,https://pbs.twimg.com/media/GolBT_jWEAAbCcY.jpg,,in,,5808,4803,3799,https://x.com/convomf/status/1912131331296833970,1314975287294083073,convomf
1912638410382102848,Wed Apr 16 22:45:06 +0000 2025,11456, beliau ini sebenernya paham atau faham https://t.co/2fLSVxJlqC,1912638410382102848,https://pbs.twimg.com/media/GosOf3nWkAAhPbY.jpg,,in,,324,303,498,https://x.com/convomf/status/1912638410382102848,1314975287294083073,convomf
1912098622860111909,Tue Apr 15 11:00:11 +0000 2025,52068, cekikikan wkkwkwk. coba gess tunjukun chat sama kakak atau adik kalian https://t.co/CQrFy6IdZj,1912098622860111909,https://pbs.twimg.com/media/GokjkGBWIAALziE.jpg,,in,,3413,3487,2455,https://x.com/convomf/status/1912098622860111909,1314975287294083073,convomf
1912128822738120944,Tue Apr 15 13:00:11 +0000 2025,35832,beneran minta tolong banget siapapun yang tau cara mengecilkan gb dari instagram ini gimana https://t.co/01NAtlWsLz,1912128822738120944,https://pbs.twimg.com/media/Gok_B66WEAAb_Gv.jpg,,in,,430,971,2370,https://x.com/convomf/status/1912128822738120944,1314975287294083073,convomf
1912642187315081217,Wed Apr 16 23:00:07 +0000 2025,1335, met malem dari firda ruwet https://t.co/jQLclDy3yZ,1912642187315081217,https://pbs.twimg.com/media/GosR7tGWcAAQ0oV.jpg,,in,,22,34,55,https://x.com/convomf/status/1912642187315081217,1314975287294083073,convomf
1912464783044968707,Wed Apr 16 11:15:10 +0000 2025,16883, ini sebenernya tu brainrot indonesia apa brainrot italy si https://t.co/4mhSNSIFVE,1912464783044968707,https://pbs.twimg.com/media/GopwlcoXwAAZmA1.jpg,,in,,450,298,693,https://x.com/convomf/status/1912464783044968707,1314975287294083073,convomf
1911722603645161584,Mon Apr 14 10:06:01 +0000 2025,29036, iihh seneng bgt calon suamiku setuju buat veksetomi ,1911722603645161584,,,in,,1029,839,1332,https://x.com/convomf/status/1911722603645161584,1314975287294083073,convomf
1912649736802258996,Wed Apr 16 23:30:07 +0000 2025,887,sebel ga sih cuma selang semenit doang tapi langsung ketiduran gitu? dan masul akal ga? padahal dia yang mau call masalahnya bukan sekali duakali doang sering bgttttttt https://t.co/luwzRN7D9J,1912649736802258996,https://pbs.twimg.com/media/GosYzJqXIAEiaGj.jpg,,in,,361,795,19,https://x.com/convomf/status/1912649736802258996,1314975287294083073,convomf
1912718960560136227,Thu Apr 17 04:05:11 +0000 2025,895,Kesel ga sih? Story kita di-repost (bukan karena ditag) padahal dia ga ikut. Pake lagu segala berasa dia yang kesana. Belum aku izinin pun udah dipake aja https://t.co/tgROFUpCn2,1912718960560136227,https://pbs.twimg.com/media/GotXwiVXQAA8TBl.jpg,,in,,31,72,13,https://x.com/convomf/status/1912718960560136227,1314975287294083073,convomf
1910969922135417004,Sat Apr 12 08:15:08 +0000 2025,58009, drop meme yg kaya gini dong sender lagi pengen ketawa hwhhehhehehe https://t.co/2MbS4hzcgi,1910969922135417004,https://pbs.twimg.com/media/GoUhBG_WwAAsdmO.jpg,,in,,617,935,4995,https://x.com/convomf/status/1910969922135417004,1314975287294083073,convomf
1912771800020173052,Thu Apr 17 07:35:09 +0000 2025,373, 2rebu ges roti pake eskrim di rumah kalian masih ada ga yg jualan ini? https://t.co/C8iCNj0vIT,1912771800020173052,https://pbs.twimg.com/media/GouH0MzXkAAvKFh.jpg,,in,,21,139,6,https://x.com/convomf/status/1912771800020173052,1314975287294083073,convomf
