"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1912549073699172761","Wed Apr 16 16:50:07 +0000 2025","60084"," COBA SPILL JOKES COWO TERLUCU YANG PERNAH KALIAN DENGER https://t.co/5ebcmZqTMU","1912549073699172761","https://pbs.twimg.com/media/Goq9PyxW8AAwooa.jpg","","in","","1411","1222","4994","https://x.com/convomf/status/1912549073699172761","1314975287294083073","convomf"
"1912450939685847211","Wed Apr 16 10:20:10 +0000 2025","35396"," NI FITUR BISA DIILANGIN AJA GAK SIH ANJIMMMMMM https://t.co/islg1Go43m","1912450939685847211","https://pbs.twimg.com/media/Gopj_m6X0AA1np9.jpg","","in","","1804","2340","4884","https://x.com/convomf/status/1912450939685847211","1314975287294083073","convomf"
"1912131331296833970","Tue Apr 15 13:10:09 +0000 2025","58559"," spill isi dm km sama artis favorit-mu yang ternyata cringe kalo dipikir-pikir i'll go first: https://t.co/1hQXalTmPR","1912131331296833970","https://pbs.twimg.com/media/GolBT_jWEAAbCcY.jpg","","in","","5808","4805","3799","https://x.com/convomf/status/1912131331296833970","1314975287294083073","convomf"
"1912638410382102848","Wed Apr 16 22:45:06 +0000 2025","11505"," beliau ini sebenernya paham atau faham https://t.co/2fLSVxJlqC","1912638410382102848","https://pbs.twimg.com/media/GosOf3nWkAAhPbY.jpg","","in","","328","304","499","https://x.com/convomf/status/1912638410382102848","1314975287294083073","convomf"
"1912128822738120944","Tue Apr 15 13:00:11 +0000 2025","35852","beneran minta tolong banget siapapun yang tau cara mengecilkan gb dari instagram ini gimana https://t.co/01NAtlWsLz","1912128822738120944","https://pbs.twimg.com/media/Gok_B66WEAAb_Gv.jpg","","in","","430","971","2373","https://x.com/convomf/status/1912128822738120944","1314975287294083073","convomf"
"1911965259801182684","Tue Apr 15 02:10:15 +0000 2025","53348"," spill chat lucu dong misal gini. yg toksik jg egkpp https://t.co/aOs8Oud7Am","1911965259801182684","https://pbs.twimg.com/media/GoiqRUlWcAAWHvO.jpg","","in","","1039","1319","3787","https://x.com/convomf/status/1911965259801182684","1314975287294083073","convomf"
"1912098622860111909","Tue Apr 15 11:00:11 +0000 2025","52084"," cekikikan wkkwkwk. coba gess tunjukun chat sama kakak atau adik kalian https://t.co/CQrFy6IdZj","1912098622860111909","https://pbs.twimg.com/media/GokjkGBWIAALziE.jpg","","in","","3415","3487","2455","https://x.com/convomf/status/1912098622860111909","1314975287294083073","convomf"
"1912789410627633319","Thu Apr 17 08:45:08 +0000 2025","194"," sender kepikiran ini guys pas sender coba ada 3 garis lagi . https://t.co/mIUpmKTiDi","1912789410627633319","https://pbs.twimg.com/media/GouX1Q4X0AAWvGM.jpg","","in","","23","64","7","https://x.com/convomf/status/1912789410627633319","1314975287294083073","convomf"
"1912718960560136227","Thu Apr 17 04:05:11 +0000 2025","909","Kesel ga sih? Story kita di-repost (bukan karena ditag) padahal dia ga ikut. Pake lagu segala berasa dia yang kesana. Belum aku izinin pun udah dipake aja https://t.co/tgROFUpCn2","1912718960560136227","https://pbs.twimg.com/media/GotXwiVXQAA8TBl.jpg","","in","","31","73","13","https://x.com/convomf/status/1912718960560136227","1314975287294083073","convomf"
"1911722603645161584","Mon Apr 14 10:06:01 +0000 2025","29037"," iihh seneng bgt calon suamiku setuju buat veksetomi ","1911722603645161584","","","in","","1029","839","1332","https://x.com/convomf/status/1911722603645161584","1314975287294083073","convomf"
"1912464783044968707","Wed Apr 16 11:15:10 +0000 2025","16922"," ini sebenernya tu brainrot indonesia apa brainrot italy si https://t.co/4mhSNSIFVE","1912464783044968707","https://pbs.twimg.com/media/GopwlcoXwAAZmA1.jpg","","in","","451","299","696","https://x.com/convomf/status/1912464783044968707","1314975287294083073","convomf"
"1912649736802258996","Wed Apr 16 23:30:07 +0000 2025","891","sebel ga sih cuma selang semenit doang tapi langsung ketiduran gitu? dan masul akal ga? padahal dia yang mau call masalahnya bukan sekali duakali doang sering bgttttttt https://t.co/luwzRN7D9J","1912649736802258996","https://pbs.twimg.com/media/GosYzJqXIAEiaGj.jpg","","in","","361","796","19","https://x.com/convomf/status/1912649736802258996","1314975287294083073","convomf"
"1912642187315081217","Wed Apr 16 23:00:07 +0000 2025","1344"," met malem dari firda ruwet https://t.co/jQLclDy3yZ","1912642187315081217","https://pbs.twimg.com/media/GosR7tGWcAAQ0oV.jpg","","in","","22","35","57","https://x.com/convomf/status/1912642187315081217","1314975287294083073","convomf"
"1910969922135417004","Sat Apr 12 08:15:08 +0000 2025","58010"," drop meme yg kaya gini dong sender lagi pengen ketawa hwhhehhehehe https://t.co/2MbS4hzcgi","1910969922135417004","https://pbs.twimg.com/media/GoUhBG_WwAAsdmO.jpg","","in","","617","935","4995","https://x.com/convomf/status/1910969922135417004","1314975287294083073","convomf"
"1912741815675154547","Thu Apr 17 05:36:00 +0000 2025","270"," cowo yg km suka itu teknik apa?","1912741815675154547","","","in","","198","486","5","https://x.com/convomf/status/1912741815675154547","1314975287294083073","convomf"
"1912446170523398341","Wed Apr 16 10:01:13 +0000 2025","1204"," TW // Roblox kalian kalo main roblox suka main map apaaa? saranin yg seruuu dong","1912446170523398341","","","in","","197","373","117","https://x.com/convomf/status/1912446170523398341","1314975287294083073","convomf"
"1912771800020173052","Thu Apr 17 07:35:09 +0000 2025","389"," 2rebu ges roti pake eskrim di rumah kalian masih ada ga yg jualan ini? https://t.co/C8iCNj0vIT","1912771800020173052","https://pbs.twimg.com/media/GouH0MzXkAAvKFh.jpg","","in","","21","139","6","https://x.com/convomf/status/1912771800020173052","1314975287294083073","convomf"
"1911853462150955468","Mon Apr 14 18:46:00 +0000 2025","1526"," gais main qrt tentang patah hati atau jatuh cinta yuk lesgaurrr","1911853462150955468","","","in","","80","99","47","https://x.com/convomf/status/1911853462150955468","1314975287294083073","convomf"
"1912629600594567277","Wed Apr 16 22:10:06 +0000 2025","333"," kata karyawan X dm mau di hapus guys. gimna menurut kalean?? https://t.co/GtR82Vu3HQ","1912629600594567277","https://pbs.twimg.com/media/GosGfFmXQAEwGo9.png","","in","","386","164","21","https://x.com/convomf/status/1912629600594567277","1314975287294083073","convomf"
"1912775575015493811","Thu Apr 17 07:50:09 +0000 2025","124"," siapa yang pernah digiin ortu https://t.co/BszPrV1z9E","1912775575015493811","https://pbs.twimg.com/media/GouLP6QWcAAbbCZ.png","","in","","9","20","3","https://x.com/convomf/status/1912775575015493811","1314975287294083073","convomf"
"1912711393909809289","Thu Apr 17 03:35:07 +0000 2025","645"," kurir gw bi laik https://t.co/8KUxMqRduf","1912711393909809289","https://pbs.twimg.com/media/GotQ4FUXkAAviQR.jpg","","in","","14","20","26","https://x.com/convomf/status/1912711393909809289","1314975287294083073","convomf"
"1911883432797352095","Mon Apr 14 20:45:06 +0000 2025","35944"," damn... diem gabisa berkata kata https://t.co/3coLKv7ChR","1911883432797352095","https://pbs.twimg.com/media/Gohf2bEXYAA2IXq.jpg","","in","","821","415","4977","https://x.com/convomf/status/1911883432797352095","1314975287294083073","convomf"
