"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1911958988930826587","Tue Apr 15 01:45:20 +0000 2025","24192","serem.. ada laki² nyamar jadi perempuan di masjid dg pakai mukena dan ditutupi mukanya pake masker. untung ada security nya yg gercep. gk tau modusnya apaan blum ada info lagi.. https://t.co/mXhnVNXqVa","1911958988930826587","https://pbs.twimg.com/media/GoikkVHW8AAZ1DK.jpg","","in","Indonesia","568","492","1638","https://x.com/tanyakanrl/status/1911958988930826587","1331650559518990336","tanyakanrl"
"1909918998688342391","Wed Apr 09 10:39:08 +0000 2025","66600"," guysss tolong editin foto Don dari film Jumbo dong yang seruu hehe https://t.co/BgID9RNkGf","1909918998688342391","https://pbs.twimg.com/media/GoFlNQ0XkAAvCjE.jpg","","in","Indonesia","1733","746","5898","https://x.com/tanyakanrl/status/1909918998688342391","1331650559518990336","tanyakanrl"
"1911508487391031695","Sun Apr 13 19:55:12 +0000 2025","40506"," unpopular opinion Astor alot enak bangettt https://t.co/18P6vUhnFG","1911508487391031695","https://pbs.twimg.com/media/GocK1uTXoAAELk9.jpg","","in","Indonesia","2897","3824","5759","https://x.com/tanyakanrl/status/1911508487391031695","1331650559518990336","tanyakanrl"
"1911688426761363854","Mon Apr 14 07:50:13 +0000 2025","6679"," coba pap langit yg kalian jepret sendiri https://t.co/C7aThlb6Uu","1911688426761363854","https://pbs.twimg.com/media/Goeufh7WsAAExPA.jpg","","in","Indonesia","629","3564","401","https://x.com/tanyakanrl/status/1911688426761363854","1331650559518990336","tanyakanrl"
"1911736275305963594","Mon Apr 14 11:00:21 +0000 2025","15936"," Lagi dan lagi... Kasihan tuh kan si Jumbo sampai sedih dibilang pesugihan. Masak iya 3 juta penonton hasil dari pesugihan? https://t.co/LekLinnWyZ","1911736275305963594","https://pbs.twimg.com/media/GofaAtiW8AA6SUz.jpg","","in","Indonesia","1194","1000","917","https://x.com/tanyakanrl/status/1911736275305963594","1331650559518990336","tanyakanrl"
"1911024069316661705","Sat Apr 12 11:50:17 +0000 2025","66568"," habis nonton jumbo kok kayak beda ya https://t.co/MJUp0iqwrf","1911024069316661705","https://pbs.twimg.com/media/GoVSQ4bXMAABjLO.jpg","","in","Indonesia","833","993","3788","https://x.com/tanyakanrl/status/1911024069316661705","1331650559518990336","tanyakanrl"
"1910223776408629607","Thu Apr 10 06:50:13 +0000 2025","97922"," SEND YANG LUCU-LUCU DONG GUYS MARI KITA TERTAWAKAN HARI INI https://t.co/U8NOXRqgoq","1910223776408629607","https://pbs.twimg.com/media/GoJ6ZrnXwAAhZJ1.jpg","","in","Indonesia","1510","956","9125","https://x.com/tanyakanrl/status/1910223776408629607","1331650559518990336","tanyakanrl"
"1911599084374282589","Mon Apr 14 01:55:12 +0000 2025","6581"," kalian pakai hp merk apa guys? spill dong hasil foto kamera dan video hp kalian https://t.co/GYTaAhJfDW","1911599084374282589","https://pbs.twimg.com/media/GoddPIPWAAA8HQP.jpg","","in","Indonesia","228","1515","398","https://x.com/tanyakanrl/status/1911599084374282589","1331650559518990336","tanyakanrl"
"1911680883175596259","Mon Apr 14 07:20:14 +0000 2025","6840"," tw // realitionship GUYSS SENDER SHOCKKK BANGET NEMU CHATNYA ANAK 2011 UDAH MANJA2 SAMA PACARNYA ANAK 2011 BARU MASUK TK KANNN??? https://t.co/nMjauzcQnY","1911680883175596259","https://pbs.twimg.com/media/GoenoezXUAABbx7.jpg","","in","Indonesia","332","433","113","https://x.com/tanyakanrl/status/1911680883175596259","1331650559518990336","tanyakanrl"
"1912004285040050442","Tue Apr 15 04:45:19 +0000 2025","578"," reall or fakee guys? https://t.co/YolonF8Lpz","1912004285040050442","https://pbs.twimg.com/media/GojNw8KWcAANJsP.jpg","","en","Indonesia","13","32","140","https://x.com/tanyakanrl/status/1912004285040050442","1331650559518990336","tanyakanrl"
"1911089488530374850","Sat Apr 12 16:10:15 +0000 2025","51761"," Akan selalu ada saja yang seperti mereka https://t.co/jxYNgX6nY5","1911089488530374850","https://pbs.twimg.com/media/GoWNwwpXYAAdHMs.jpg","","in","Indonesia","1416","1281","4262","https://x.com/tanyakanrl/status/1911089488530374850","1331650559518990336","tanyakanrl"
"1911772728635359579","Mon Apr 14 13:25:12 +0000 2025","26859"," jaga kesehatan gais. Sender habis didiagnosis pneumonia gara2 kamar lembab dan sering pake pengharum ruangan yg semprotan","1911772728635359579","","","in","Indonesia","441","374","1807","https://x.com/tanyakanrl/status/1911772728635359579","1331650559518990336","tanyakanrl"
"1911628758731063598","Mon Apr 14 03:53:07 +0000 2025","4488","Tanyarl kuota ts3l segini udah murah kan ya ? https://t.co/ijNTgxM9JD","1911628758731063598","https://pbs.twimg.com/media/God4OadXoAA9fG1.jpg","","in","Indonesia","384","1458","129","https://x.com/tanyakanrl/status/1911628758731063598","1331650559518990336","tanyakanrl"
"1911662010690855078","Mon Apr 14 06:05:14 +0000 2025","2162"," spill mie yang wajib dibeli kalo di alfa https://t.co/pHw1MW4Su7","1911662010690855078","https://pbs.twimg.com/media/GoeWd7oWoAAMj4f.jpg","","in","Indonesia","83","401","110","https://x.com/tanyakanrl/status/1911662010690855078","1331650559518990336","tanyakanrl"
"1911857021202112969","Mon Apr 14 19:00:09 +0000 2025","8749"," INI BISA GA SIH BALIK KE PACKAGING DULU AJA RIBET AMAT DAH MAU MAKAN BUKA SATU SATU MANA NYAMPAH BANGET https://t.co/mfqCVFiSW6","1911857021202112969","https://pbs.twimg.com/media/GohH1CqWUAAW_eu.jpg","","in","Indonesia","105","259","227","https://x.com/tanyakanrl/status/1911857021202112969","1331650559518990336","tanyakanrl"
"1910725834899333467","Fri Apr 11 16:05:13 +0000 2025","42583"," sumpah sebenci itu kah? https://t.co/zijxBEgEAX","1910725834899333467","https://pbs.twimg.com/media/GoRDBVmXoAAds98.jpg","","in","Indonesia","793","819","3128","https://x.com/tanyakanrl/status/1910725834899333467","1331650559518990336","tanyakanrl"
"1911640616091410472","Mon Apr 14 04:40:14 +0000 2025","12036"," kalo goldar anak AB goldar orangtua O dan B bisa kan ya? Tolong yakinin sender","1911640616091410472","","","in","Indonesia","591","979","288","https://x.com/tanyakanrl/status/1911640616091410472","1331650559518990336","tanyakanrl"
"1911241748786839760","Sun Apr 13 02:15:16 +0000 2025","94716"," Ini pertama kali traktir ibu sender makan sushi setelah sender dpt kerja. Selama makan beliau takut harganya kemahalan dan ga bisa pake sumpit akhirnyan pake tangan wkwk. Tp ini jd pengalaman kita pertama kali makan sushi berdua bareng ibu https://t.co/uFjp3utQo6","1911241748786839760","https://pbs.twimg.com/media/GoYYPbsXoAAE4Q8.jpg","","in","Indonesia","2270","2931","6744","https://x.com/tanyakanrl/status/1911241748786839760","1331650559518990336","tanyakanrl"
