"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1908409491403710611","Sat Apr 05 07:09:48 +0000 2025","11927","@abelcantiko yg punya toko juga goblok jirrr. harusnya udah SOP barangnya dihidden","1908416767804006899","","abelcantiko","in","","5","17","134","https://x.com/grimreapertl/status/1908416767804006899","1253844471919214593","grimreapertl"
"1908409491403710611","Sat Apr 05 13:52:16 +0000 2025","205","@abelcantiko HAHHHHH aku jg lg beli hp di shopee dan pengirimannya pakai JNE jugaaaakk KAK SUMPAH JD TAKUT AKUUUUUU","1908518051513065648","","abelcantiko","in","i’m on planet in outer space","0","23","0","https://x.com/arctatcyopeia/status/1908518051513065648","1343765371","arctatcyopeia"
"1908409491403710611","Sat Apr 05 16:03:46 +0000 2025","1541","@abelcantiko yg nggak nipu cuman warnanya sama2 yellow️","1908551144487739678","","abelcantiko","in","","2","2","7","https://x.com/prkjwolff/status/1908551144487739678","1403231324203208708","prkjwolff"
"1908409491403710611","Sat Apr 05 06:59:15 +0000 2025","217","@abelcantiko kenapa ga sameday atau instan kak ","1908414113627197864","","abelcantiko","in","Jakarta Selatan, DKI Jakarta","1","3","1","https://x.com/elsagyuu/status/1908414113627197864","518257466","elsagyuu"
"1908409491403710611","Sat Apr 05 06:53:11 +0000 2025","55","@abelcantiko tinggal minta dibalikin aja refund kalo lu ga bayar asuransi pengiriman produk ya gatau ya relain i guess? ","1908412586992840823","","abelcantiko","in","｡˚⋅ꕤ⋅｡˚","2","3","0","https://x.com/ianalittlenote/status/1908412586992840823","1740312172612452352","ianalittlenote"
"1908409491403710611","Sat Apr 05 07:04:47 +0000 2025","635","@abelcantiko Knp gak cod aja kak‍ trus unboksing depan mas² kurirnya. Kmren aku beli hp juga trus minta tolong anboksing depan kurir trus cod. Jadi bgtu dtg bener yaa. Sama ceklis asuransi juga huhu sayang bgt :(","1908415502827086048","","abelcantiko","in","20! she/her","0","13","1","https://x.com/svechely/status/1908415502827086048","1122339780686073857","svechely"
"1908409491403710611","Sat Apr 05 06:46:27 +0000 2025","2086","@abelcantiko Kak harusnya pengiriman hp musti pakek asuransi kalau pakek asuransi klaim aja ke jasa pengirimannya harusnya balik 100% kalau di asuransikan soalnya dulu pernah kerja di jne","1908410888597749881","","abelcantiko","in","","0","4","16","https://x.com/Piomonn/status/1908410888597749881","1815856203001720832","Piomonn"
"1908409491403710611","Sat Apr 05 07:40:45 +0000 2025","602","@abelcantiko Hello store kan punya blibli kenapa gak beli di bliblinya langsung. Udah pasti terpercaya lagipula ini dari oknum jne nya sih gamungkin dari blibli nya","1908424554969784705","","abelcantiko","in","","0","6","1","https://x.com/txtbyren/status/1908424554969784705","79978613","txtbyren"
"1908544134903718349","Sat Apr 05 15:35:55 +0000 2025","174","GM! Aokiss joins the team with this stunning debut of Tenshin 天心 beneath a cherry tree! A moment of serenity with baby Koi giving it a mystical vibe Harmony with nature a true visual meditation Show some love to @aokiinabyss &amp; drop a Touch grass @gkoiart #digitalart https://t.co/6MG6CnFVWg","1908544134903718349","https://pbs.twimg.com/media/GnyCc05WIAAYA8O.jpg","","en","","0","31","84","https://x.com/gkoiart/status/1908544134903718349","1825477579916079104","gkoiart"
"1908409491403710611","Sat Apr 05 06:50:59 +0000 2025","7","@abelcantiko ada vid unbox? Pengembalian aja","1908412032266956958","","abelcantiko","in","","0","2","0","https://x.com/kodomokomodoh/status/1908412032266956958","1859224307073003520","kodomokomodoh"
"1908409491403710611","Sun Apr 06 00:41:38 +0000 2025","36","@abelcantiko kakkk datengin kantor shopeee nya gaaa??!!","1908681467678646733","","abelcantiko","in","","0","1","0","https://x.com/vitlemineral/status/1908681467678646733","1148339707","vitlemineral"
"1908409491403710611","Sat Apr 05 06:46:49 +0000 2025","40","@abelcantiko ka lgsg ajukan pengembalian dana ajaaa","1908410982512419072","","abelcantiko","in","sookai heart","0","1","0","https://x.com/hueniingkaiii/status/1908410982512419072","1659982751645446144","hueniingkaiii"
"1908409491403710611","Sat Apr 05 06:46:31 +0000 2025","9","@abelcantiko Gk bisa pengajuan pengembalian kak?","1908410906561962134","","abelcantiko","in","","0","1","0","https://x.com/flowerjekey/status/1908410906561962134","1140342609090453505","flowerjekey"
"1908409491403710611","Sun Apr 06 18:37:19 +0000 2025","0","@abelcantiko semoga uang sender segera balik ","1908952172622135425","","abelcantiko","in","moots sini | bukan akun ba","0","0","0","https://x.com/terjungkals/status/1908952172622135425","1291021338052706308","terjungkals"
"1908409491403710611","Sun Apr 06 11:09:31 +0000 2025","0","@abelcantiko @grok kasih saran nya","1908839483174424967","","abelcantiko","in","","0","1","0","https://x.com/andrear2589/status/1908839483174424967","1802367139824951296","andrear2589"
"1908409491403710611","Sun Apr 06 05:37:44 +0000 2025","1","@abelcantiko Bantuin woi @ShopeeID @JNECare","1908755984123912490","","abelcantiko","in","Indonesia","0","0","0","https://x.com/HadianEkki39224/status/1908755984123912490","1848735132586545152","HadianEkki39224"
"1908409491403710611","Sat Apr 05 11:34:05 +0000 2025","22","@abelcantiko aku barusan beli di tiktok shop kakk samsung a56 harga 5.4jt alhamdullilah dikirimm mungkin karena iphone makanya di curi kurir emang kurir jne jelek kali anjng emanggg https://t.co/kay9nyq00I","1908483273992659224","https://pbs.twimg.com/ext_tw_video_thumb/1908483225506504704/pu/img/7VNLalC4FLKABYYX.jpg","abelcantiko","in","방탄소년단 myg knj jhs","0","3","0","https://x.com/jsuxga/status/1908483273992659224","1427271416597028872","jsuxga"
"1908409491403710611","Sun Apr 06 15:18:06 +0000 2025","0","@abelcantiko @JNECare waduhh","1908902038777307476","","abelcantiko","en","","0","2","0","https://x.com/hanniehepuff/status/1908902038777307476","1682062081317818368","hanniehepuff"
"1908409491403710611","Sun Apr 06 05:36:24 +0000 2025","0","@abelcantiko KAK JANGAN GTU... JADI TAKUT BELI GADGET DI SHOPEE","1908755648936108185","","abelcantiko","in","","0","0","0","https://x.com/url0vEnayyy/status/1908755648936108185","1812257716225937409","url0vEnayyy"
"1908409491403710611","Sat Apr 05 11:41:14 +0000 2025","0","@abelcantiko @grok dimana beli iphone yang trusted di shopee","1908485076004069590","","abelcantiko","in","","0","3","0","https://x.com/DeaChelsea13/status/1908485076004069590","1710632211568005120","DeaChelsea13"
"1908409491403710611","Sun Apr 06 13:38:13 +0000 2025","2","@abelcantiko ngeri bgt alasan aku gk mau ditoko oren gini. anw itu sih keknya di gondol sm kurirnya dah. kenapa gak belanja di ijo aja sih kak aku sering bgt belanja di @tokopedia waktu itu beli macbook pro aja aman banget sampe ke tangan","1908876902087241818","","abelcantiko","in","","0","2","0","https://x.com/faxturr/status/1908876902087241818","1833495722685304836","faxturr"
